ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,PRODUCTLINE,QUANTITYORDERED,MSRP,PRICEEACH,DISCOUNT_PERCENTAGE,DISCOUNT_PCT_CLIPPED,DISCOUNT_OUTLIER_FLAG,STATUS,IS_CLOSED,DEAL_SIZE,LOG_DEAL_SIZE,PRICE_TO_MSRP_RATIO,IS_Q4,IS_YEAR_END,DEAL_SIZE_BUCKETS,STATUS_CLASS
2003-11-20,2003,11,4,Classic Cars,45,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,4500.0,8.412054873292933,0.7092198581560284,1,0,Large,2.0
2003-12-02,2003,12,4,Classic Cars,35,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3500.0,8.160803920954665,0.7092198581560284,1,1,Large,2.0
2004-01-16,2004,1,1,Classic Cars,45,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,4500.0,8.412054873292933,0.7092198581560284,0,0,Large,2.0
2004-02-26,2004,2,1,Classic Cars,46,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,4600.0,8.434028950155469,0.7092198581560284,0,0,Large,2.0
2004-04-13,2004,4,2,Classic Cars,37,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3700.0,8.216358332386156,0.7092198581560284,0,0,Large,2.0
2004-06-01,2004,6,2,Classic Cars,31,141,100.0,29.078014184397162,29.078014184397162,0,Cancelled,0,3100.0,8.03947991910045,0.7092198581560284,0,0,Medium,0.0
2004-07-06,2004,7,3,Classic Cars,33,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3300.0,8.101980731853192,0.7092198581560284,0,0,Medium,2.0
2004-08-06,2004,8,3,Classic Cars,31,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3100.0,8.03947991910045,0.7092198581560284,0,0,Medium,2.0
2004-08-30,2004,8,3,Classic Cars,27,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,2700.0,7.901377353792616,0.7092198581560284,0,0,Medium,2.0
2003-10-05,2003,10,4,Classic Cars,39,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3900.0,8.268988209506656,0.7092198581560284,1,0,Large,2.0
2004-10-16,2004,10,4,Classic Cars,32,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,3200.0,8.071218539969863,0.7092198581560284,1,0,Medium,2.0
2004-11-04,2004,11,4,Classic Cars,28,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,2800.0,7.937731775260109,0.7092198581560284,1,0,Medium,2.0
2004-11-17,2004,11,4,Classic Cars,26,141,67.91,51.836879432624116,50.0,1,Shipped,1,1765.6599999999999,7.476846037280078,0.48163120567375883,1,0,Small,2.0
2004-11-24,2004,11,4,Classic Cars,44,141,84.88,39.801418439716315,39.801418439716315,0,Shipped,1,3734.72,8.225695850073297,0.6019858156028368,1,0,Large,2.0
2005-01-12,2005,1,1,Classic Cars,46,141,100.0,29.078014184397162,29.078014184397162,0,Resolved,1,4600.0,8.434028950155469,0.7092198581560284,0,0,Large,2.0
2005-02-10,2005,2,1,Classic Cars,32,141,70.83,49.765957446808514,49.765957446808514,0,Shipped,1,2266.56,7.726459642499187,0.5023404255319149,0,0,Small,2.0
2005-04-15,2005,4,2,Classic Cars,65,141,100.0,29.078014184397162,29.078014184397162,0,Disputed,0,6500.0,8.77971129020447,0.7092198581560284,0,0,Large,0.0
2005-05-17,2005,5,2,Classic Cars,43,141,100.0,29.078014184397162,29.078014184397162,0,Shipped,1,4300.0,8.366602832783736,0.7092198581560284,0,0,Large,2.0
2003-03-03,2003,3,1,Motorcycles,43,62,67.77,-9.306451612903219,-9.306451612903219,0,Shipped,1,2914.1099999999997,7.97766283392167,1.0930645161290322,0,0,Medium,2.0
2003-05-08,2003,5,2,Motorcycles,35,62,49.74,19.774193548387093,19.774193548387093,0,Shipped,1,1740.9,7.462731750483416,0.802258064516129,0,0,Small,2.0
2003-07-02,2003,7,3,Motorcycles,45,62,50.36,18.774193548387096,18.774193548387096,0,Shipped,1,2266.2,7.726300868936416,0.812258064516129,0,0,Small,2.0
2003-09-03,2003,9,3,Motorcycles,47,62,67.14,-8.290322580645162,-8.290322580645162,0,Shipped,1,3155.58,8.05724444201368,1.0829032258064517,0,0,Medium,2.0
2003-10-10,2003,10,4,Motorcycles,21,62,64.66,-4.290322580645156,-4.290322580645156,0,Shipped,1,1357.86,7.214401391920327,1.0429032258064515,1,0,Small,2.0
2003-11-04,2003,11,4,Motorcycles,38,62,68.39,-10.306451612903226,-10.0,1,Shipped,1,2598.82,7.863197490843782,1.1030645161290322,1,0,Medium,2.0
2003-11-11,2003,11,4,Motorcycles,21,62,50.36,18.774193548387096,18.774193548387096,0,Shipped,1,1057.56,6.964664772955217,0.812258064516129,1,0,Small,2.0
2003-11-20,2003,11,4,Motorcycles,43,62,72.74,-17.32258064516128,-10.0,1,Shipped,1,3127.8199999999997,8.048411215647926,1.1732258064516128,1,0,Medium,2.0
2004-01-15,2004,1,1,Motorcycles,46,62,54.09,12.758064516129028,12.758064516129028,0,Shipped,1,2488.1400000000003,7.819692548274713,0.8724193548387097,0,0,Medium,2.0
2004-02-21,2004,2,1,Motorcycles,38,62,58.44,5.7419354838709715,5.7419354838709715,0,Shipped,1,2220.72,7.70603694965806,0.9425806451612903,0,0,Small,2.0
2004-04-05,2004,4,2,Motorcycles,26,62,52.22,15.7741935483871,15.7741935483871,0,Shipped,1,1357.72,7.214298359074837,0.8422580645161291,0,0,Small,2.0
2004-05-26,2004,5,2,Motorcycles,31,62,52.84,14.77419354838709,14.77419354838709,0,Shipped,1,1638.0400000000002,7.401865983571106,0.8522580645161291,0,0,Small,2.0
2004-06-30,2004,6,2,Motorcycles,48,62,54.71,11.758064516129032,11.758064516129032,0,Shipped,1,2626.08,7.8736282422100565,0.8824193548387097,0,0,Medium,2.0
2004-08-02,2004,8,3,Motorcycles,33,62,50.36,18.774193548387096,18.774193548387096,0,Shipped,1,1661.8799999999999,7.416306317840111,0.812258064516129,0,0,Small,2.0
2004-08-28,2004,8,3,Motorcycles,38,62,57.2,7.741935483870963,7.741935483870963,0,Shipped,1,2173.6,7.684600018563649,0.9225806451612903,0,0,Small,2.0
2004-09-30,2004,9,3,Motorcycles,39,62,55.95,9.758064516129028,9.758064516129028,0,Shipped,1,2182.05,7.6884782605478375,0.9024193548387097,0,0,Small,2.0
2004-10-16,2004,10,4,Motorcycles,42,62,67.14,-8.290322580645162,-8.290322580645162,0,Shipped,1,2819.88,7.944804171990171,1.0829032258064517,1,0,Medium,2.0
2004-11-03,2004,11,4,Motorcycles,44,62,59.06,4.741935483870964,4.741935483870964,0,Shipped,1,2598.6400000000003,7.863128252884429,0.9525806451612904,1,0,Medium,2.0
2004-11-16,2004,11,4,Motorcycles,29,62,69.63,-12.306451612903219,-10.0,1,Shipped,1,2019.27,7.610986444829435,1.1230645161290322,1,0,Small,2.0
2004-11-24,2004,11,4,Motorcycles,26,62,55.95,9.758064516129028,9.758064516129028,0,Shipped,1,1454.7,7.283242163570615,0.9024193548387097,1,0,Small,2.0
2004-12-07,2004,12,4,Motorcycles,31,62,53.47,13.758064516129034,13.758064516129034,0,Shipped,1,1657.57,7.41371106430981,0.8624193548387097,1,1,Small,2.0
2005-01-06,2005,1,1,Motorcycles,32,62,89.12,-43.741935483870975,-10.0,1,Shipped,1,2851.84,7.956070268322973,1.4374193548387098,0,0,Medium,2.0
2005-02-10,2005,2,1,Motorcycles,28,62,100.0,-61.29032258064516,-10.0,1,Shipped,1,2800.0,7.937731775260109,1.6129032258064515,0,0,Medium,2.0
2005-03-04,2005,3,1,Motorcycles,36,62,100.0,-61.29032258064516,-10.0,1,Shipped,1,3600.0,8.188966863648876,1.6129032258064515,0,0,Large,2.0
2005-04-08,2005,4,2,Motorcycles,36,62,52.22,15.7741935483871,15.7741935483871,0,Shipped,1,1879.92,7.539516297827734,0.8422580645161291,0,0,Small,2.0
2003-02-17,2003,2,1,Vintage Cars,41,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4100.0,8.31898612539206,0.9523809523809523,0,0,Large,2.0
2003-04-28,2003,4,2,Vintage Cars,27,105,99.52,5.219047619047624,5.219047619047624,0,Shipped,1,2687.04,7.896567582484701,0.9478095238095238,0,0,Medium,2.0
2003-06-16,2003,6,2,Vintage Cars,33,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,3300.0,8.101980731853192,0.9523809523809523,0,0,Medium,2.0
2003-08-10,2003,8,3,Vintage Cars,34,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,3400.0,8.131824785007195,0.9523809523809523,0,0,Large,2.0
2003-10-06,2003,10,4,Vintage Cars,29,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,2900.0,7.972810784121404,0.9523809523809523,1,0,Medium,2.0
2003-10-23,2003,10,4,Vintage Cars,34,105,100.0,4.761904761904762,4.761904761904762,0,Cancelled,0,3400.0,8.131824785007195,0.9523809523809523,1,0,Large,0.0
2003-11-08,2003,11,4,Vintage Cars,48,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4800.0,8.476579508530941,0.9523809523809523,1,0,Large,2.0
2003-11-14,2003,11,4,Vintage Cars,46,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4600.0,8.434028950155469,0.9523809523809523,1,0,Large,2.0
2003-11-26,2003,11,4,Vintage Cars,22,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,2200.0,7.696667081526462,0.9523809523809523,1,0,Small,2.0
2004-01-09,2004,1,1,Vintage Cars,20,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,2000.0,7.601402334583733,0.9523809523809523,0,0,Small,2.0
2004-02-19,2004,2,1,Vintage Cars,45,105,85.75,18.333333333333332,18.333333333333332,0,Shipped,1,3858.75,8.258357693522036,0.8166666666666667,0,0,Large,2.0
2004-05-08,2004,5,2,Vintage Cars,46,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4600.0,8.434028950155469,0.9523809523809523,0,0,Large,2.0
2004-06-24,2004,6,2,Vintage Cars,34,105,100.0,4.761904761904762,4.761904761904762,0,Cancelled,0,3400.0,8.131824785007195,0.9523809523809523,0,0,Large,0.0
2004-07-21,2004,7,3,Vintage Cars,50,105,85.75,18.333333333333332,18.333333333333332,0,Shipped,1,4287.5,8.363692300430476,0.8166666666666667,0,0,Large,2.0
2004-08-20,2004,8,3,Vintage Cars,46,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4600.0,8.434028950155469,0.9523809523809523,0,0,Large,2.0
2004-09-15,2004,9,3,Vintage Cars,22,105,84.7,19.33333333333333,19.33333333333333,0,Shipped,1,1863.4,7.530694564498586,0.8066666666666666,0,0,Small,2.0
2004-10-14,2004,10,4,Vintage Cars,48,105,86.81,17.323809523809523,17.323809523809523,0,Shipped,1,4166.88,8.335162792231792,0.8267619047619048,1,0,Large,2.0
2004-11-01,2004,11,4,Vintage Cars,47,105,86.81,17.323809523809523,17.323809523809523,0,Shipped,1,4080.07,8.314114487917363,0.8267619047619048,1,0,Large,2.0
2004-11-12,2004,11,4,Vintage Cars,34,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,3400.0,8.131824785007195,0.9523809523809523,1,0,Large,2.0
2004-11-22,2004,11,4,Vintage Cars,45,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4500.0,8.412054873292933,0.9523809523809523,1,0,Large,2.0
2004-12-03,2004,12,4,Vintage Cars,20,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,2000.0,7.601402334583733,0.9523809523809523,1,1,Small,2.0
2005-01-31,2005,1,1,Vintage Cars,50,105,60.49,42.39047619047619,42.39047619047619,0,Shipped,1,3024.5,8.014831646062376,0.5760952380952381,0,0,Medium,2.0
2005-03-01,2005,3,1,Vintage Cars,22,105,57.55,45.19047619047619,45.19047619047619,0,Resolved,1,1266.1,7.144486103804862,0.5480952380952381,0,0,Small,2.0
2005-03-30,2005,3,1,Vintage Cars,45,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,4500.0,8.412054873292933,0.9523809523809523,0,0,Large,2.0
2005-04-01,2005,4,2,Vintage Cars,58,105,100.0,4.761904761904762,4.761904761904762,0,Shipped,1,5800.0,8.665785595466064,0.9523809523809523,0,0,Large,2.0
2005-05-09,2005,5,2,Vintage Cars,51,105,100.0,4.761904761904762,4.761904761904762,0,Disputed,0,5100.0,8.537191877922927,0.9523809523809523,0,0,Large,0.0
2003-01-31,2003,1,1,Classic Cars,38,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3800.0,8.24301946898925,0.6993006993006993,0,0,Large,2.0
2003-04-16,2003,4,2,Classic Cars,22,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2200.0,7.696667081526462,0.6993006993006993,0,0,Small,2.0
2003-06-03,2003,6,2,Classic Cars,25,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2500.0,7.824445930877619,0.6993006993006993,0,0,Medium,2.0
2003-08-08,2003,8,3,Classic Cars,24,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2400.0,7.783640596221253,0.6993006993006993,0,0,Medium,2.0
2003-09-25,2003,9,3,Classic Cars,35,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3500.0,8.160803920954665,0.6993006993006993,0,0,Large,2.0
2003-10-22,2003,10,4,Classic Cars,28,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2800.0,7.937731775260109,0.6993006993006993,1,0,Medium,2.0
2003-11-06,2003,11,4,Classic Cars,36,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3600.0,8.188966863648876,0.6993006993006993,1,0,Large,2.0
2003-11-14,2003,11,4,Classic Cars,39,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3900.0,8.268988209506656,0.6993006993006993,1,0,Large,2.0
2003-11-26,2003,11,4,Classic Cars,27,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2700.0,7.901377353792616,0.6993006993006993,1,0,Medium,2.0
2003-12-09,2003,12,4,Classic Cars,40,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4000.0,8.294299608857235,0.6993006993006993,1,1,Large,2.0
2004-02-12,2004,2,1,Classic Cars,50,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,5000.0,8.517393171418904,0.6993006993006993,0,0,Large,2.0
2004-03-15,2004,3,1,Classic Cars,42,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4200.0,8.343077871169383,0.6993006993006993,0,0,Large,2.0
2004-05-05,2004,5,2,Classic Cars,48,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4800.0,8.476579508530941,0.6993006993006993,0,0,Large,2.0
2004-07-20,2004,7,3,Classic Cars,25,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2500.0,7.824445930877619,0.6993006993006993,0,0,Medium,2.0
2004-08-20,2004,8,3,Classic Cars,31,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3100.0,8.03947991910045,0.6993006993006993,0,0,Medium,2.0
2004-09-08,2004,9,3,Classic Cars,44,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4400.0,8.38958706681109,0.6993006993006993,0,0,Large,2.0
2004-10-14,2004,10,4,Classic Cars,23,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2300.0,7.741099090035366,0.6993006993006993,1,0,Small,2.0
2004-10-22,2004,10,4,Classic Cars,29,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2900.0,7.972810784121404,0.6993006993006993,1,0,Medium,2.0
2004-11-05,2004,11,4,Classic Cars,49,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4900.0,8.497194544909547,0.6993006993006993,1,0,Large,2.0
2004-11-21,2004,11,4,Classic Cars,36,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3600.0,8.188966863648876,0.6993006993006993,1,0,Large,2.0
2004-12-01,2004,12,4,Classic Cars,34,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3400.0,8.131824785007195,0.6993006993006993,1,1,Large,2.0
2004-12-10,2004,12,4,Classic Cars,25,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,2500.0,7.824445930877619,0.6993006993006993,1,1,Medium,2.0
2005-01-26,2005,1,1,Classic Cars,48,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4800.0,8.476579508530941,0.6993006993006993,0,0,Large,2.0
2005-02-22,2005,2,1,Classic Cars,38,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3800.0,8.24301946898925,0.6993006993006993,0,0,Large,2.0
2005-03-15,2005,3,1,Classic Cars,37,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,3700.0,8.216358332386156,0.6993006993006993,0,0,Large,2.0
2005-05-05,2005,5,2,Classic Cars,49,143,100.0,30.069930069930066,30.069930069930066,0,Shipped,1,4900.0,8.497194544909547,0.6993006993006993,0,0,Large,2.0
2003-01-06,2003,1,1,Vintage Cars,22,92,86.51,5.96739130434782,5.96739130434782,0,Shipped,1,1903.22,7.551827754894848,0.9403260869565218,0,0,Small,2.0
2003-03-18,2003,3,1,Vintage Cars,28,92,89.27,2.9673913043478306,2.9673913043478306,0,Shipped,1,2499.56,7.824269985772038,0.9703260869565217,0,0,Medium,2.0
2003-05-21,2003,5,2,Vintage Cars,36,92,85.59,6.967391304347823,6.967391304347823,0,Shipped,1,3081.2400000000002,8.033411884360238,0.9303260869565217,0,0,Medium,2.0
2003-09-11,2003,9,3,Vintage Cars,34,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3400.0,8.131824785007195,1.0869565217391304,0,0,Large,2.0
2003-10-18,2003,10,4,Vintage Cars,39,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3900.0,8.268988209506656,1.0869565217391304,1,0,Large,2.0
2003-11-05,2003,11,4,Vintage Cars,21,92,75.46,17.978260869565226,17.978260869565226,0,Shipped,1,1584.6599999999999,7.368756003424873,0.8202173913043478,1,0,Small,2.0
2003-11-12,2003,11,4,Vintage Cars,36,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3600.0,8.188966863648876,1.0869565217391304,1,0,Large,2.0
2003-11-21,2003,11,4,Vintage Cars,24,92,97.55,-6.032608695652171,-6.032608695652171,0,Shipped,1,2341.2,7.7588459376080365,1.0603260869565216,1,0,Medium,2.0
2003-12-02,2003,12,4,Vintage Cars,29,92,85.59,6.967391304347823,6.967391304347823,0,Shipped,1,2482.11,7.817267085775385,0.9303260869565217,1,1,Medium,2.0
2004-01-22,2004,1,1,Vintage Cars,38,92,94.79,-3.032608695652181,-3.032608695652181,0,Shipped,1,3602.0200000000004,8.189527661662467,1.0303260869565218,0,0,Large,2.0
2004-03-02,2004,3,1,Vintage Cars,34,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3400.0,8.131824785007195,1.0869565217391304,0,0,Large,2.0
2004-04-13,2004,4,2,Vintage Cars,42,92,90.19,1.9673913043478284,1.9673913043478284,0,Shipped,1,3787.98,8.239852132567087,0.9803260869565217,0,0,Large,2.0
2004-08-17,2004,8,3,Vintage Cars,35,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3500.0,8.160803920954665,1.0869565217391304,0,0,Large,2.0
2004-09-01,2004,9,3,Vintage Cars,35,92,80.99,11.967391304347831,11.967391304347831,0,Shipped,1,2834.6499999999996,7.9500264667778655,0.8803260869565217,0,0,Medium,2.0
2003-10-06,2003,10,4,Vintage Cars,38,92,89.27,2.9673913043478306,2.9673913043478306,0,Shipped,1,3392.2599999999998,8.129546390200918,0.9703260869565217,1,0,Medium,2.0
2004-10-16,2004,10,4,Vintage Cars,41,92,81.91,10.96739130434783,10.96739130434783,0,Shipped,1,3358.31,8.119490874725727,0.8903260869565217,1,0,Medium,2.0
2004-11-17,2004,11,4,Vintage Cars,50,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,5000.0,8.517393171418904,1.0869565217391304,1,0,Large,2.0
2004-11-25,2004,11,4,Vintage Cars,21,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,2100.0,7.650168700845001,1.0869565217391304,1,0,Small,2.0
2005-01-12,2005,1,1,Vintage Cars,43,92,62.72,31.826086956521742,31.826086956521742,0,Resolved,1,2696.96,7.900251210860912,0.6817391304347826,0,0,Medium,2.0
2005-02-16,2005,2,1,Vintage Cars,32,92,100.0,-8.695652173913043,-8.695652173913043,0,Shipped,1,3200.0,8.071218539969863,1.0869565217391304,0,0,Medium,2.0
2005-04-22,2005,4,2,Vintage Cars,6,92,90.19,1.9673913043478284,1.9673913043478284,0,On Hold,0,541.14,6.295524270668303,0.9803260869565217,0,0,Small,1.0
2005-05-29,2005,5,2,Vintage Cars,66,92,92.95,-1.032608695652177,-1.032608695652177,0,In Process,0,6134.7,8.72187945006567,1.0103260869565218,0,0,Large,
2003-02-11,2003,2,1,Vintage Cars,41,87,82.5,5.172413793103448,5.172413793103448,0,Shipped,1,3382.5,8.12666595567228,0.9482758620689655,0,0,Medium,2.0
2003-04-16,2003,4,2,Vintage Cars,23,87,97.42,-11.977011494252876,-10.0,1,Shipped,1,2240.66,7.714971941819813,1.1197701149425288,0,0,Small,2.0
2003-06-06,2003,6,2,Vintage Cars,43,87,92.16,-5.9310344827586166,-5.9310344827586166,0,Shipped,1,3962.8799999999997,8.28497862253959,1.0593103448275862,0,0,Large,2.0
2003-08-08,2003,8,3,Vintage Cars,24,87,70.22,19.287356321839084,19.287356321839084,0,Shipped,1,1685.28,7.430280198319973,0.8071264367816092,0,0,Small,2.0
2003-09-28,2003,9,3,Vintage Cars,22,87,83.38,4.160919540229891,4.160919540229891,0,Shipped,1,1834.36,7.514995926532958,0.9583908045977011,0,0,Small,2.0
2003-10-21,2003,10,4,Vintage Cars,26,87,73.73,15.252873563218387,15.252873563218387,0,Shipped,1,1916.98,7.559027827860341,0.8474712643678162,1,0,Small,2.0
2003-11-07,2003,11,4,Vintage Cars,35,87,74.6,14.252873563218396,14.252873563218396,0,Shipped,1,2611.0,7.867871490396322,0.8574712643678161,1,0,Medium,2.0
2003-11-14,2003,11,4,Vintage Cars,47,87,77.24,11.218390804597707,11.218390804597707,0,Shipped,1,3630.2799999999997,8.197340482183995,0.8878160919540229,1,0,Large,2.0
2003-11-26,2003,11,4,Vintage Cars,50,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,5000.0,8.517393171418904,1.1494252873563218,1,0,Large,2.0
2004-01-02,2004,1,1,Vintage Cars,45,87,87.77,-0.8850574712643633,-0.8850574712643633,0,Shipped,1,3949.6499999999996,8.28163540131918,1.0088505747126437,0,0,Large,2.0
2004-02-18,2004,2,1,Vintage Cars,39,87,89.53,-2.9080459770114953,-2.9080459770114953,0,Shipped,1,3491.67,8.158421765680206,1.0290804597701149,0,0,Large,2.0
2004-03-20,2004,3,1,Vintage Cars,23,87,89.53,-2.9080459770114953,-2.9080459770114953,0,Shipped,1,2059.19,7.630553490540133,1.0290804597701149,0,0,Small,2.0
2004-05-07,2004,5,2,Vintage Cars,42,87,75.48,13.241379310344822,13.241379310344822,0,Cancelled,0,3170.1600000000003,8.061852730534422,0.8675862068965517,0,0,Medium,0.0
2004-06-17,2004,6,2,Vintage Cars,20,87,89.53,-2.9080459770114953,-2.9080459770114953,0,Shipped,1,1790.6,7.490864354333145,1.0290804597701149,0,0,Small,2.0
2004-07-21,2004,7,3,Vintage Cars,33,87,71.09,18.287356321839077,18.287356321839077,0,Shipped,1,2345.9700000000003,7.7608804134940845,0.8171264367816092,0,0,Medium,2.0
2004-08-20,2004,8,3,Vintage Cars,34,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,3400.0,8.131824785007195,1.1494252873563218,0,0,Large,2.0
2004-09-09,2004,9,3,Vintage Cars,49,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,4900.0,8.497194544909547,1.1494252873563218,0,0,Large,2.0
2004-10-14,2004,10,4,Vintage Cars,39,87,90.4,-3.9080459770115006,-3.9080459770115006,0,Shipped,1,3525.6000000000004,8.168089512973824,1.039080459770115,1,0,Large,2.0
2004-10-29,2004,10,4,Vintage Cars,36,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,3600.0,8.188966863648876,1.1494252873563218,1,0,Large,2.0
2004-11-09,2004,11,4,Vintage Cars,50,87,86.01,1.1379310344827527,1.1379310344827527,0,Shipped,1,4300.5,8.366719078061402,0.9886206896551725,1,0,Large,2.0
2004-11-21,2004,11,4,Vintage Cars,29,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,2900.0,7.972810784121404,1.1494252873563218,1,0,Medium,2.0
2004-12-02,2004,12,4,Vintage Cars,30,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,3000.0,8.006700845440367,1.1494252873563218,1,1,Medium,2.0
2005-01-26,2005,1,1,Vintage Cars,41,87,86.89,0.12643678160919475,0.12643678160919475,0,Shipped,1,3562.4900000000002,8.178495680708158,0.998735632183908,0,0,Large,2.0
2005-02-22,2005,2,1,Vintage Cars,28,87,58.58,32.666666666666664,32.666666666666664,0,Shipped,1,1640.24,7.40320733268146,0.6733333333333333,0,0,Small,2.0
2005-03-23,2005,3,1,Vintage Cars,45,87,100.0,-14.942528735632186,-10.0,1,Shipped,1,4500.0,8.412054873292933,1.1494252873563218,0,0,Large,2.0
2005-05-06,2005,5,2,Vintage Cars,16,87,75.48,13.241379310344822,13.241379310344822,0,On Hold,0,1207.68,7.097284134025443,0.8675862068965517,0,0,Small,1.0
2003-01-29,2003,1,1,Trucks and Buses,36,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,3600.0,8.188966863648876,0.8264462809917356,0,0,Large,2.0
2003-04-01,2003,4,2,Trucks and Buses,41,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4100.0,8.31898612539206,0.8264462809917356,0,0,Large,2.0
2003-05-28,2003,5,2,Trucks and Buses,50,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,5000.0,8.517393171418904,0.8264462809917356,0,0,Large,2.0
2003-07-24,2003,7,3,Trucks and Buses,40,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4000.0,8.294299608857235,0.8264462809917356,0,0,Large,2.0
2003-09-19,2003,9,3,Trucks and Buses,49,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4900.0,8.497194544909547,0.8264462809917356,0,0,Large,2.0
2003-10-21,2003,10,4,Trucks and Buses,45,121,100.0,17.355371900826448,17.355371900826448,0,Resolved,1,4500.0,8.412054873292933,0.8264462809917356,1,0,Large,2.0
2003-11-06,2003,11,4,Trucks and Buses,47,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4700.0,8.45553053102413,0.8264462809917356,1,0,Large,2.0
2003-11-13,2003,11,4,Trucks and Buses,21,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,2100.0,7.650168700845001,0.8264462809917356,1,0,Small,2.0
2003-11-25,2003,11,4,Trucks and Buses,32,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,3200.0,8.071218539969863,0.8264462809917356,1,0,Medium,2.0
2003-12-09,2003,12,4,Trucks and Buses,47,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4700.0,8.45553053102413,0.8264462809917356,1,1,Large,2.0
2004-02-04,2004,2,1,Trucks and Buses,38,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,3800.0,8.24301946898925,0.8264462809917356,0,0,Large,2.0
2004-03-11,2004,3,1,Trucks and Buses,41,121,100.0,17.355371900826448,17.355371900826448,0,Shipped,1,4100.0,8.31898612539206,0.8264462809917356,0,0,Large,2.0
