ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,PRODUCTLINE,QUANTITYORDERED,MSRP,PRICEEACH,DISCOUNT_PERCENTAGE,DISCOUNT_PCT_CLIPPED,DISCOUNT_OUTLIER_FLAG,STATUS,IS_CLOSED,DEAL_SIZE,DEAL_SIZE_BUCKETS
2005-05-29,2005,5,2,Classic Cars,36,71,57.73,18.690140845070427,18.690140845070427,0,In Process,0,2078.2799999999997,Small
2003-03-18,2003,3,1,Classic Cars,36,73,85.25,-16.78082191780822,-10.0,1,Shipped,1,3069.0,Medium
2003-05-21,2003,5,2,Classic Cars,22,73,77.9,-6.712328767123295,-6.712328767123295,0,Shipped,1,1713.8000000000002,Small
2003-09-11,2003,9,3,Classic Cars,25,73,60.26,17.45205479452055,17.45205479452055,0,Shipped,1,1506.5,Small
2003-10-17,2003,10,4,Classic Cars,37,73,72.76,0.3287671232876642,0.3287671232876642,0,Shipped,1,2692.1200000000003,Medium
2003-11-05,2003,11,4,Classic Cars,32,73,75.69,-3.684931506849312,-3.684931506849312,0,Shipped,1,2422.08,Medium
2003-11-12,2003,11,4,Classic Cars,47,73,74.22,-1.6712328767123272,-1.6712328767123272,0,Shipped,1,3488.34,Large
2003-11-20,2003,11,4,Classic Cars,37,73,69.82,4.356164383561653,4.356164383561653,0,Shipped,1,2583.3399999999997,Medium
2003-12-02,2003,12,4,Classic Cars,20,73,62.47,14.424657534246577,14.424657534246577,0,Shipped,1,1249.4,Small
2004-01-16,2004,1,1,Classic Cars,41,73,82.31,-12.753424657534248,-10.0,1,Shipped,1,3374.71,Medium
2004-02-26,2004,2,1,Classic Cars,21,73,60.26,17.45205479452055,17.45205479452055,0,Shipped,1,1265.46,Small
2004-04-13,2004,4,2,Classic Cars,22,73,76.43,-4.698630136986311,-4.698630136986311,0,Shipped,1,1681.46,Small
2004-07-07,2004,7,3,Classic Cars,40,73,80.1,-9.726027397260266,-9.726027397260266,0,Shipped,1,3204.0,Medium
2004-08-09,2004,8,3,Classic Cars,32,73,74.96,-2.6849315068493063,-2.6849315068493063,0,Shipped,1,2398.72,Medium
2004-09-01,2004,9,3,Classic Cars,36,73,66.14,9.397260273972602,9.397260273972602,0,Shipped,1,2381.04,Medium
2003-10-05,2003,10,4,Classic Cars,27,73,72.02,1.342465753424663,1.342465753424663,0,Shipped,1,1944.54,Small
2004-10-16,2004,10,4,Classic Cars,26,73,87.45,-19.79452054794521,-10.0,1,Shipped,1,2273.7000000000003,Small
2004-11-04,2004,11,4,Classic Cars,30,73,70.55,3.3561643835616475,3.3561643835616475,0,Shipped,1,2116.5,Small
2004-11-17,2004,11,4,Classic Cars,23,73,56.84,22.136986301369856,22.136986301369856,0,Shipped,1,1307.3200000000002,Small
2004-11-25,2004,11,4,Classic Cars,29,73,59.53,18.45205479452055,18.45205479452055,0,Shipped,1,1726.3700000000001,Small
2005-01-12,2005,1,1,Classic Cars,21,73,60.37,17.3013698630137,17.3013698630137,0,Resolved,1,1267.77,Small
2005-02-16,2005,2,1,Classic Cars,34,73,100.0,-36.986301369863014,-10.0,1,Shipped,1,3400.0,Large
2005-04-22,2005,4,2,Classic Cars,26,73,76.43,-4.698630136986311,-4.698630136986311,0,On Hold,0,1987.1800000000003,Small
2005-05-29,2005,5,2,Classic Cars,60,73,64.67,11.410958904109586,11.410958904109586,0,In Process,0,3880.2000000000003,Large
2003-01-31,2003,1,1,Classic Cars,35,57,55.49,2.64912280701754,2.64912280701754,0,Shipped,1,1942.15,Small
2003-04-04,2003,4,2,Classic Cars,47,57,69.36,-21.684210526315788,-10.0,1,Shipped,1,3259.92,Medium
2003-06-03,2003,6,2,Classic Cars,20,57,60.69,-6.473684210526312,-6.473684210526312,0,Shipped,1,1213.8,Small
2003-08-01,2003,8,3,Classic Cars,20,57,54.33,4.684210526315793,4.684210526315793,0,Shipped,1,1086.6,Small
2003-09-25,2003,9,3,Classic Cars,25,57,65.31,-14.578947368421058,-10.0,1,Shipped,1,1632.75,Small
2003-10-22,2003,10,4,Classic Cars,25,57,69.36,-21.684210526315788,-10.0,1,Shipped,1,1734.0,Small
2003-11-06,2003,11,4,Classic Cars,27,57,68.78,-20.666666666666668,-10.0,1,Shipped,1,1857.06,Small
2003-11-14,2003,11,4,Classic Cars,31,57,60.11,-5.456140350877192,-5.456140350877192,0,Shipped,1,1863.41,Small
2003-11-25,2003,11,4,Classic Cars,44,57,66.47,-16.614035087719294,-10.0,1,Shipped,1,2924.68,Medium
2003-12-09,2003,12,4,Classic Cars,49,57,46.82,17.859649122807017,17.859649122807017,0,Shipped,1,2294.18,Small
2004-02-12,2004,2,1,Classic Cars,26,57,56.07,1.6315789473684208,1.6315789473684208,0,Shipped,1,1457.82,Small
2004-03-15,2004,3,1,Classic Cars,36,57,54.33,4.684210526315793,4.684210526315793,0,Shipped,1,1955.8799999999999,Small
2004-05-05,2004,5,2,Classic Cars,44,57,52.6,7.719298245614032,7.719298245614032,0,Shipped,1,2314.4,Medium
2004-06-15,2004,6,2,Classic Cars,28,57,46.82,17.859649122807017,17.859649122807017,0,Shipped,1,1310.96,Small
2004-07-20,2004,7,3,Classic Cars,45,57,64.74,-13.578947368421042,-10.0,1,Shipped,1,2913.2999999999997,Medium
2004-08-20,2004,8,3,Classic Cars,29,57,46.82,17.859649122807017,17.859649122807017,0,Shipped,1,1357.78,Small
2004-09-08,2004,9,3,Classic Cars,40,57,53.75,5.701754385964912,5.701754385964912,0,Shipped,1,2150.0,Small
2004-10-13,2004,10,4,Classic Cars,45,57,61.85,-8.508771929824563,-8.508771929824563,0,Shipped,1,2783.25,Medium
2004-10-22,2004,10,4,Classic Cars,44,57,53.18,6.701754385964913,6.701754385964913,0,Shipped,1,2339.92,Medium
2004-11-05,2004,11,4,Classic Cars,25,57,69.16,-21.333333333333325,-10.0,1,Shipped,1,1729.0,Small
2004-11-20,2004,11,4,Classic Cars,45,57,100.0,-75.43859649122807,-10.0,1,Shipped,1,4500.0,Large
2004-12-01,2004,12,4,Classic Cars,48,57,47.4,16.842105263157897,16.842105263157897,0,Shipped,1,2275.2,Small
2004-12-10,2004,12,4,Classic Cars,44,57,60.76,-6.596491228070173,-6.596491228070173,0,Shipped,1,2673.44,Medium
2005-01-23,2005,1,1,Classic Cars,25,57,97.27,-70.64912280701753,-10.0,1,Shipped,1,2431.75,Medium
2005-02-22,2005,2,1,Classic Cars,22,57,91.76,-60.982456140350884,-10.0,1,Shipped,1,2018.72,Small
2005-03-15,2005,3,1,Classic Cars,31,57,50.29,11.771929824561406,11.771929824561406,0,Shipped,1,1558.99,Small
2005-05-03,2005,5,2,Classic Cars,21,57,52.6,7.719298245614032,7.719298245614032,0,Shipped,1,1104.6000000000001,Small
2005-05-31,2005,5,2,Classic Cars,55,57,46.82,17.859649122807017,17.859649122807017,0,In Process,0,2575.1,Medium
2003-02-24,2003,2,1,Motorcycles,25,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2500.0,Medium
2003-04-29,2003,4,2,Motorcycles,35,112,98.05,12.455357142857146,12.455357142857146,0,Shipped,1,3431.75,Large
2003-07-01,2003,7,3,Motorcycles,35,112,93.54,16.48214285714285,16.48214285714285,0,Shipped,1,3273.9,Medium
2003-08-25,2003,8,3,Motorcycles,43,112,95.8,14.464285714285715,14.464285714285715,0,Shipped,1,4119.4,Large
2003-10-10,2003,10,4,Motorcycles,44,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4400.0,Large
2003-10-28,2003,10,4,Motorcycles,50,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,5000.0,Large
2003-11-11,2003,11,4,Motorcycles,48,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4800.0,Large
2003-11-18,2003,11,4,Motorcycles,25,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2500.0,Medium
2003-12-01,2003,12,4,Motorcycles,39,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,3900.0,Large
2004-01-15,2004,1,1,Motorcycles,25,112,90.16,19.500000000000004,19.500000000000004,0,Shipped,1,2254.0,Small
2004-02-20,2004,2,1,Motorcycles,32,112,91.29,18.491071428571423,18.491071428571423,0,Shipped,1,2921.28,Medium
2004-04-05,2004,4,2,Motorcycles,20,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2000.0,Small
2004-05-18,2004,5,2,Motorcycles,26,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2600.0,Medium
2004-06-28,2004,6,2,Motorcycles,42,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4200.0,Large
2004-07-23,2004,7,3,Motorcycles,21,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2100.0,Small
2004-08-27,2004,8,3,Motorcycles,34,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,3400.0,Large
2004-09-30,2004,9,3,Motorcycles,47,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4700.0,Large
2004-10-15,2004,10,4,Motorcycles,21,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,2100.0,Small
2004-11-02,2004,11,4,Motorcycles,48,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4800.0,Large
2004-11-15,2004,11,4,Motorcycles,30,112,87.78,21.625,21.625,0,Shipped,1,2633.4,Medium
2004-11-23,2004,11,4,Motorcycles,27,112,84.39,24.651785714285715,24.651785714285715,0,Shipped,1,2278.53,Small
2005-01-05,2005,1,1,Motorcycles,50,112,96.92,13.464285714285712,13.464285714285712,0,Shipped,1,4846.0,Large
2005-02-02,2005,2,1,Motorcycles,38,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,3800.0,Large
2005-03-03,2005,3,1,Motorcycles,45,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4500.0,Large
2005-04-08,2005,4,2,Motorcycles,46,112,100.0,10.714285714285714,10.714285714285714,0,Shipped,1,4600.0,Large
2005-05-13,2005,5,2,Motorcycles,35,112,100.0,10.714285714285714,10.714285714285714,0,Disputed,0,3500.0,Large
2003-03-18,2003,3,1,Classic Cars,29,50,59.37,-18.739999999999995,-10.0,1,Shipped,1,1721.73,Small
2003-05-20,2003,5,2,Classic Cars,50,50,59.87,-19.739999999999995,-10.0,1,Shipped,1,2993.5,Medium
2003-07-10,2003,7,3,Classic Cars,26,50,49.81,0.37999999999999545,0.37999999999999545,0,Shipped,1,1295.06,Small
2003-09-11,2003,9,3,Classic Cars,47,50,56.85,-13.700000000000005,-10.0,1,Shipped,1,2671.9500000000003,Medium
2003-10-17,2003,10,4,Classic Cars,23,50,53.33,-6.659999999999997,-6.659999999999997,0,Shipped,1,1226.59,Small
2003-11-05,2003,11,4,Classic Cars,34,50,42.76,14.480000000000004,14.480000000000004,0,Shipped,1,1453.84,Small
2003-11-12,2003,11,4,Classic Cars,34,50,53.83,-7.659999999999996,-7.659999999999996,0,Shipped,1,1830.22,Small
2003-11-20,2003,11,4,Classic Cars,47,50,53.83,-7.659999999999996,-7.659999999999996,0,Shipped,1,2530.0099999999998,Medium
2003-12-02,2003,12,4,Classic Cars,45,50,49.81,0.37999999999999545,0.37999999999999545,0,Shipped,1,2241.4500000000003,Small
2004-01-16,2004,1,1,Classic Cars,45,50,53.33,-6.659999999999997,-6.659999999999997,0,Shipped,1,2399.85,Medium
2004-02-26,2004,2,1,Classic Cars,36,50,43.27,13.459999999999994,13.459999999999994,0,Shipped,1,1557.72,Small
2004-04-13,2004,4,2,Classic Cars,21,50,40.25,19.5,19.5,0,Shipped,1,845.25,Small
2004-07-06,2004,7,3,Classic Cars,28,50,48.3,3.4000000000000057,3.4000000000000057,0,Shipped,1,1352.3999999999999,Small
2004-08-06,2004,8,3,Classic Cars,35,50,45.28,9.439999999999998,9.439999999999998,0,Shipped,1,1584.8,Small
2004-09-01,2004,9,3,Classic Cars,50,50,52.32,-4.640000000000001,-4.640000000000001,0,Shipped,1,2616.0,Medium
2003-10-05,2003,10,4,Classic Cars,22,50,51.32,-2.6400000000000006,-2.6400000000000006,0,Shipped,1,1129.04,Small
2004-10-16,2004,10,4,Classic Cars,45,50,49.3,1.4000000000000057,1.4000000000000057,0,Shipped,1,2218.5,Small
2004-11-04,2004,11,4,Classic Cars,48,50,42.26,15.480000000000004,15.480000000000004,0,Shipped,1,2028.48,Small
2004-11-17,2004,11,4,Classic Cars,20,50,87.96,-75.91999999999999,-10.0,1,Shipped,1,1759.1999999999998,Small
2004-11-24,2004,11,4,Classic Cars,27,50,36.21,27.58,27.58,0,Shipped,1,977.6700000000001,Small
2005-01-12,2005,1,1,Classic Cars,38,50,38.5,23.0,23.0,0,Resolved,1,1463.0,Small
2005-02-10,2005,2,1,Classic Cars,32,50,100.0,-100.0,-10.0,1,Shipped,1,3200.0,Medium
2005-04-22,2005,4,2,Classic Cars,64,50,40.25,19.5,19.5,0,On Hold,0,2576.0,Medium
2005-05-29,2005,5,2,Classic Cars,37,50,60.37,-20.739999999999995,-10.0,1,In Process,0,2233.69,Small
2003-02-17,2003,2,1,Planes,28,109,88.63,18.688073394495415,18.688073394495415,0,Shipped,1,2481.64,Medium
2003-04-29,2003,4,2,Planes,39,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,3900.0,Large
2003-06-27,2003,6,2,Planes,41,109,94.1,13.669724770642208,13.669724770642208,0,Shipped,1,3858.1,Large
2003-08-25,2003,8,3,Planes,40,109,87.54,19.688073394495405,19.688073394495405,0,Shipped,1,3501.6000000000004,Large
2003-10-28,2003,10,4,Planes,49,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,4900.0,Large
2004-01-12,2004,1,1,Planes,27,109,98.48,9.651376146788987,9.651376146788987,0,Shipped,1,2658.96,Medium
2004-02-20,2004,2,1,Planes,34,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,3400.0,Large
2004-04-02,2004,4,2,Planes,23,109,96.29,11.66055045871559,11.66055045871559,0,Shipped,1,2214.67,Small
2004-05-11,2004,5,2,Planes,31,109,88.63,18.688073394495415,18.688073394495415,0,Shipped,1,2747.5299999999997,Medium
2004-06-24,2004,6,2,Planes,34,109,97.38,10.660550458715601,10.660550458715601,0,Cancelled,0,3310.92,Medium
2004-07-23,2004,7,3,Planes,25,109,95.2,12.660550458715594,12.660550458715594,0,Shipped,1,2380.0,Medium
2004-08-21,2004,8,3,Planes,22,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,2200.0,Small
2004-09-16,2004,9,3,Planes,32,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,3200.0,Medium
2004-10-15,2004,10,4,Planes,31,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,3100.0,Medium
2004-11-01,2004,11,4,Planes,25,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,2500.0,Medium
2004-11-12,2004,11,4,Planes,47,109,87.54,19.688073394495405,19.688073394495405,0,Shipped,1,4114.38,Large
2004-11-23,2004,11,4,Planes,21,109,50.65,53.53211009174312,50.0,1,Shipped,1,1063.6499999999999,Small
2004-12-04,2004,12,4,Planes,28,109,71.73,34.19266055045871,34.19266055045871,0,Shipped,1,2008.44,Small
2005-02-02,2005,2,1,Planes,46,109,94.1,13.669724770642208,13.669724770642208,0,Shipped,1,4328.599999999999,Large
2005-03-01,2005,3,1,Planes,33,109,41.71,61.733944954128425,50.0,1,Resolved,1,1376.43,Small
2005-03-30,2005,3,1,Planes,43,109,100.0,8.256880733944955,8.256880733944955,0,Shipped,1,4300.0,Large
2005-04-03,2005,4,2,Planes,38,109,96.29,11.66055045871559,11.66055045871559,0,On Hold,0,3659.0200000000004,Large
2005-05-10,2005,5,2,Planes,47,109,88.63,18.688073394495415,18.688073394495415,0,Shipped,1,4165.61,Large
2003-01-09,2003,1,1,Vintage Cars,45,33,31.2,5.454545454545457,5.454545454545457,0,Shipped,1,1404.0,Small
2003-03-18,2003,3,1,Vintage Cars,20,33,35.51,-7.606060606060599,-7.606060606060599,0,Shipped,1,710.1999999999999,Small
2003-05-21,2003,5,2,Vintage Cars,45,33,37.84,-14.666666666666679,-10.0,1,Shipped,1,1702.8000000000002,Small
2003-09-12,2003,9,3,Vintage Cars,36,33,33.19,-0.5757575757575689,-0.5757575757575689,0,Shipped,1,1194.84,Small
2003-10-18,2003,10,4,Vintage Cars,37,33,27.22,17.51515151515152,17.51515151515152,0,Shipped,1,1007.14,Small
2003-11-05,2003,11,4,Vintage Cars,31,33,31.53,4.4545454545454515,4.4545454545454515,0,Shipped,1,977.4300000000001,Small
2003-11-12,2003,11,4,Vintage Cars,39,33,36.84,-11.636363636363646,-10.0,1,Shipped,1,1436.7600000000002,Small
2003-11-21,2003,11,4,Vintage Cars,26,33,29.21,11.484848484848483,11.484848484848483,0,Shipped,1,759.46,Small
2003-12-03,2003,12,4,Vintage Cars,32,33,37.17,-12.636363636363642,-10.0,1,Shipped,1,1189.44,Small
2004-01-26,2004,1,1,Vintage Cars,20,33,34.19,-3.6060606060605993,-3.6060606060605993,0,Shipped,1,683.8,Small
2004-03-02,2004,3,1,Vintage Cars,42,33,29.21,11.484848484848483,11.484848484848483,0,Shipped,1,1226.82,Small
2004-04-26,2004,4,2,Vintage Cars,33,33,29.54,10.484848484848488,10.484848484848488,0,Shipped,1,974.8199999999999,Small
2004-08-17,2004,8,3,Vintage Cars,20,33,28.88,12.484848484848488,12.484848484848488,0,Shipped,1,577.6,Small
2004-09-01,2004,9,3,Vintage Cars,29,33,38.17,-15.666666666666673,-10.0,1,Shipped,1,1106.93,Small
2004-10-11,2004,10,4,Vintage Cars,23,33,30.2,8.484848484848486,8.484848484848486,0,Shipped,1,694.6,Small
2004-10-21,2004,10,4,Vintage Cars,39,33,29.54,10.484848484848488,10.484848484848488,0,Shipped,1,1152.06,Small
2004-11-04,2004,11,4,Vintage Cars,20,33,100.0,-203.03030303030303,-10.0,1,Shipped,1,2000.0,Small
2004-11-17,2004,11,4,Vintage Cars,45,33,81.91,-148.2121212121212,-10.0,1,Shipped,1,3685.95,Large
2004-11-25,2004,11,4,Vintage Cars,20,33,35.18,-6.6060606060606055,-6.6060606060606055,0,Shipped,1,703.6,Small
2004-12-09,2004,12,4,Vintage Cars,48,33,100.0,-203.03030303030303,-10.0,1,Shipped,1,4800.0,Large
2005-01-12,2005,1,1,Vintage Cars,23,33,36.29,-9.969696969696967,-9.969696969696967,0,Resolved,1,834.67,Small
2005-02-16,2005,2,1,Vintage Cars,32,33,70.56,-113.81818181818181,-10.0,1,Shipped,1,2257.92,Small
2005-03-09,2005,3,1,Vintage Cars,33,33,100.0,-203.03030303030303,-10.0,1,Shipped,1,3300.0,Medium
2005-04-23,2005,4,2,Vintage Cars,61,33,29.54,10.484848484848488,10.484848484848488,0,Shipped,1,1801.94,Small
2005-05-29,2005,5,2,Vintage Cars,45,33,26.88,18.545454545454547,18.545454545454547,0,In Process,0,1209.6,Small
2003-02-24,2003,2,1,Motorcycles,38,76,83.03,-9.250000000000002,-9.250000000000002,0,Shipped,1,3155.14,Medium
2003-04-29,2003,4,2,Motorcycles,34,76,83.79,-10.250000000000007,-10.0,1,Shipped,1,2848.86,Medium
2003-07-01,2003,7,3,Motorcycles,43,76,83.03,-9.250000000000002,-9.250000000000002,0,Shipped,1,3570.29,Large
2003-08-25,2003,8,3,Motorcycles,47,76,83.03,-9.250000000000002,-9.250000000000002,0,Shipped,1,3902.41,Large
2003-10-10,2003,10,4,Motorcycles,22,76,67.03,11.802631578947368,11.802631578947368,0,Shipped,1,1474.66,Small
2003-10-28,2003,10,4,Motorcycles,29,76,75.41,0.7763157894736886,0.7763157894736886,0,Shipped,1,2186.89,Small
2003-11-11,2003,11,4,Motorcycles,28,76,68.55,9.802631578947372,9.802631578947372,0,Shipped,1,1919.3999999999999,Small
2003-11-18,2003,11,4,Motorcycles,40,76,91.4,-20.26315789473685,-10.0,1,Shipped,1,3656.0,Large
2003-12-01,2003,12,4,Motorcycles,25,76,73.88,2.7894736842105323,2.7894736842105323,0,Shipped,1,1847.0,Small
2004-01-12,2004,1,1,Motorcycles,30,76,61.7,18.81578947368421,18.81578947368421,0,Shipped,1,1851.0,Small
2004-02-20,2004,2,1,Motorcycles,38,76,69.31,8.802631578947366,8.802631578947366,0,Shipped,1,2633.78,Medium
2004-04-03,2004,4,2,Motorcycles,36,76,87.6,-15.263157894736834,-10.0,1,Shipped,1,3153.6,Medium
2004-05-11,2004,5,2,Motorcycles,32,76,87.6,-15.263157894736834,-10.0,1,Shipped,1,2803.2,Medium
2004-06-28,2004,6,2,Motorcycles,37,76,62.46,17.81578947368421,17.81578947368421,0,Shipped,1,2311.02,Medium
2004-07-23,2004,7,3,Motorcycles,30,76,79.98,-5.236842105263164,-5.236842105263164,0,Shipped,1,2399.4,Medium
2004-08-27,2004,8,3,Motorcycles,39,76,70.08,7.789473684210528,7.789473684210528,0,Shipped,1,2733.12,Medium
2004-09-16,2004,9,3,Motorcycles,32,76,65.51,13.802631578947361,13.802631578947361,0,Shipped,1,2096.32,Small
2004-10-15,2004,10,4,Motorcycles,47,76,63.22,16.815789473684212,16.815789473684212,0,Shipped,1,2971.34,Medium
2004-11-02,2004,11,4,Motorcycles,26,76,86.83,-14.249999999999998,-10.0,1,Shipped,1,2257.58,Small
2004-11-15,2004,11,4,Motorcycles,37,76,94.43,-24.250000000000007,-10.0,1,Shipped,1,3493.9100000000003,Large
2004-11-24,2004,11,4,Motorcycles,55,76,79.98,-5.236842105263164,-5.236842105263164,0,Shipped,1,4398.900000000001,Large
2005-01-06,2005,1,1,Motorcycles,21,76,100.0,-31.57894736842105,-10.0,1,Shipped,1,2100.0,Small
2005-02-03,2005,2,1,Motorcycles,23,76,100.0,-31.57894736842105,-10.0,1,Shipped,1,2300.0,Small
2005-03-03,2005,3,1,Motorcycles,49,76,81.4,-7.105263157894743,-7.105263157894743,0,Shipped,1,3988.6000000000004,Large
2005-04-07,2005,4,2,Motorcycles,59,76,87.6,-15.263157894736834,-10.0,1,Shipped,1,5168.4,Large
2005-05-10,2005,5,2,Motorcycles,32,76,87.6,-15.263157894736834,-10.0,1,Shipped,1,2803.2,Medium
2003-02-11,2003,2,1,Ships,43,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4300.0,Large
2003-04-16,2003,4,2,Ships,41,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4100.0,Large
2003-06-12,2003,6,2,Ships,45,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4500.0,Large
2003-08-08,2003,8,3,Ships,33,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3300.0,Medium
2003-09-28,2003,9,3,Ships,40,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4000.0,Large
2003-10-23,2003,10,4,Ships,33,122,100.0,18.0327868852459,18.0327868852459,0,Cancelled,0,3300.0,Medium
2003-11-07,2003,11,4,Ships,50,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,5000.0,Large
2003-11-14,2003,11,4,Ships,30,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3000.0,Medium
2003-11-26,2003,11,4,Ships,41,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4100.0,Large
2004-01-02,2004,1,1,Ships,35,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3500.0,Large
2004-02-18,2004,2,1,Ships,49,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4900.0,Large
2004-03-20,2004,3,1,Ships,46,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4600.0,Large
2004-05-07,2004,5,2,Ships,48,122,100.0,18.0327868852459,18.0327868852459,0,Cancelled,0,4800.0,Large
2004-06-17,2004,6,2,Ships,36,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3600.0,Large
2004-07-21,2004,7,3,Ships,22,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,2200.0,Small
2004-08-20,2004,8,3,Ships,42,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4200.0,Large
2004-09-09,2004,9,3,Ships,21,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,2100.0,Small
2004-10-14,2004,10,4,Ships,29,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,2900.0,Medium
2004-10-29,2004,10,4,Ships,35,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3500.0,Large
2004-11-09,2004,11,4,Ships,41,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4100.0,Large
2004-11-21,2004,11,4,Ships,29,122,71.97,41.00819672131147,41.00819672131147,0,Shipped,1,2087.13,Small
2004-12-02,2004,12,4,Ships,34,122,50.33,58.74590163934427,50.0,1,Shipped,1,1711.22,Small
2005-01-26,2005,1,1,Ships,37,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,3700.0,Large
2005-02-23,2005,2,1,Ships,28,122,80.54,33.983606557377044,33.983606557377044,0,Shipped,1,2255.1200000000003,Small
2005-03-23,2005,3,1,Ships,49,122,100.0,18.0327868852459,18.0327868852459,0,Shipped,1,4900.0,Large
2005-05-06,2005,5,2,Ships,23,122,100.0,18.0327868852459,18.0327868852459,0,On Hold,0,2300.0,Small
2003-01-09,2003,1,1,Vintage Cars,46,44,53.76,-22.181818181818176,-10.0,1,Shipped,1,2472.96,Medium
2003-03-18,2003,3,1,Vintage Cars,39,44,44.35,-0.7954545454545486,-0.7954545454545486,0,Shipped,1,1729.65,Small
2003-05-21,2003,5,2,Vintage Cars,22,44,45.25,-2.840909090909091,-2.840909090909091,0,Shipped,1,995.5,Small
2003-09-12,2003,9,3,Vintage Cars,49,44,49.28,-12.000000000000002,-10.0,1,Shipped,1,2414.7200000000003,Medium
2003-10-18,2003,10,4,Vintage Cars,43,44,36.29,17.522727272727277,17.522727272727277,0,Shipped,1,1560.47,Small
2003-11-05,2003,11,4,Vintage Cars,27,44,41.22,6.318181818181821,6.318181818181821,0,Shipped,1,1112.94,Small
2003-11-12,2003,11,4,Vintage Cars,31,44,36.74,16.499999999999996,16.499999999999996,0,Shipped,1,1138.94,Small
2003-11-21,2003,11,4,Vintage Cars,20,44,50.62,-15.04545454545454,-10.0,1,Shipped,1,1012.4,Small
2003-12-03,2003,12,4,Vintage Cars,24,44,38.08,13.454545454545459,13.454545454545459,0,Shipped,1,913.92,Small
2004-01-26,2004,1,1,Vintage Cars,49,44,47.94,-8.95454545454545,-8.95454545454545,0,Shipped,1,2349.06,Medium
2004-03-02,2004,3,1,Vintage Cars,24,44,48.38,-9.95454545454546,-9.95454545454546,0,Shipped,1,1161.1200000000001,Small
2004-04-29,2004,4,2,Vintage Cars,39,44,45.25,-2.840909090909091,-2.840909090909091,0,Shipped,1,1764.75,Small
2004-06-04,2004,6,2,Vintage Cars,37,44,45.7,-3.86363636363637,-3.86363636363637,0,Shipped,1,1690.9,Small
2004-08-17,2004,8,3,Vintage Cars,45,44,47.49,-7.931818181818186,-7.931818181818186,0,Shipped,1,2137.05,Small
2004-09-03,2004,9,3,Vintage Cars,45,44,48.38,-9.95454545454546,-9.95454545454546,0,Shipped,1,2177.1,Small
2004-10-11,2004,10,4,Vintage Cars,44,44,39.42,10.409090909090905,10.409090909090905,0,Shipped,1,1734.48,Small
2004-10-21,2004,10,4,Vintage Cars,23,44,37.63,14.477272727272721,14.477272727272721,0,Shipped,1,865.49,Small
2004-11-04,2004,11,4,Vintage Cars,30,44,100.0,-127.27272727272727,-10.0,1,Shipped,1,3000.0,Medium
2004-11-17,2004,11,4,Vintage Cars,26,44,85.52,-94.36363636363635,-10.0,1,Shipped,1,2223.52,Small
2004-11-25,2004,11,4,Vintage Cars,43,44,53.76,-22.181818181818176,-10.0,1,Shipped,1,2311.68,Medium
